idAluno,IES,PRIMEIRA_PARCELA,NUM_DIAS_EM_ABERTO,NUM_PARCELAS_EM_ABERTO,VALOR_TOTAL_ABERTO,OBSERVACAO,DATA,idStatus,GLOSA
10058.0,UniABCD,2022-01-11,203,6,1603.68,ultimo modulo cursado falta estagio,2022-11-07,8,1
10074.0,UniABCD,2022-01-11,203,6,2236.5,ultimo modulo cursado ate 2022,2022-10-06,7,1
13391.0,UniABCD,2022-05-12,169,6,2324.4,ultimo modulo cursado ate 2022,2022-11-25,7,1
8793.0,UniABCD,2022-01-11,203,6,1603.68,ultimo modulo cursado falta estagio,2022-06-13,8,1
13396.0,UniABCD,2022-05-12,169,6,1679.58,ultimo modulo cursado ate 2022,2022-11-29,7,1
12219.0,UniABCD,2022-01-12,173,6,1824.78,ultimo modulo cursado falta estagio,2023-09-03,8,1
13411.0,UniABCD,2022-05-12,169,6,1767.48,ultimo modulo cursado ate 2022,2022-11-17,7,1
7430.0,UniABCD,2022-01-11,203,6,1809.6,ultimo modulo cursado falta estagio,2022-07-14,8,1
10113.0,UniABCD,2022-01-11,203,6,1809.6,ultimo modulo cursado ate 2022,2022-09-22,7,1
13419.0,UniABCD,2022-05-12,169,6,1679.58,ultimo modulo cursado em 2023,2023-03-01,7,1
7451.0,UniABCD,2022-01-11,203,6,1603.68,ultimo modulo cursado falta estagio,2022-05-07,8,1
12131.0,UniABCD,2022-05-12,169,6,1767.48,ultimo modulo cursado em 2023,2023-09-03,7,1
7590.0,UniABCD,2022-01-11,203,6,1575.72,ultimo modulo cursado falta estagio,2022-08-29,8,1
11216.0,UniABCD,2022-01-12,173,6,1603.68,ultimo modulo cursado falta estagio,2022-10-02,8,1
8937.0,UniABCD,2022-01-11,203,6,1575.72,ultimo modulo cursado falta estagio,2022-08-22,8,1
13438.0,UniABCD,2022-05-12,169,6,1767.48,ultimo modulo cursado em 2023,2023-02-15,7,1
11403.0,UniABCD,2022-01-12,173,6,1619.22,ultimo modulo cursado falta estagio,2022-08-29,8,1
13442.0,UniABCD,2022-05-12,169,6,1509.48,ultimo modulo cursado ate 2022,2022-11-25,7,1
13497.0,UniABCD,2022-01-12,173,6,1809.6,ultimo modulo cursado ate 2022,2022-12-15,7,1
13452.0,UniABCD,2022-01-12,173,6,1718.16,solicitou retorno e nao frequentou,2022-10-29,10,1
12226.0,UniABCD,2022-01-12,173,6,1824.78,ultimo modulo cursado falta estagio,2023-09-03,8,1
8193.0,UniABCD,2022-01-11,203,6,1660.74,ultimo modulo cursado falta estagio,2022-08-29,8,1
8316.0,UniABCD,2022-01-11,203,6,2323.5,ultimo modulo cursado falta estagio,2022-08-16,8,1
8227.0,UniABCD,2022-01-11,203,6,1809.6,ultimo modulo cursado ate 2022,2022-07-14,7,1
7435.0,UniABCD,2022-01-12,173,6,1809.6,ultimo modulo cursado ate 2022,2022-11-28,7,1
13471.0,UniABCD,2022-05-12,169,6,1679.58,ultimo modulo cursado em 2023,2023-04-17,7,1
7678.0,UniABCD,2022-01-11,203,6,1575.72,ultimo modulo cursado falta estagio,2022-08-29,8,1
9237.0,UniABCD,2022-01-11,203,6,1603.68,ultimo modulo cursado falta estagio,2022-05-07,8,1
13488.0,UniABCD,2022-05-12,169,6,1767.48,ultimo modulo cursado ate 2022,2022-11-29,7,1
13490.0,UniABCD,2022-01-12,173,6,1809.6,ultimo modulo cursado em 2023,2023-05-23,7,1
13496.0,UniABCD,2022-01-12,173,6,1809.6,solicitou retorno e nao frequentou,2022-10-26,10,1
8760.0,UniABCD,2022-01-11,203,6,1419.0,solicitou retorno e nao frequentou,2022-09-09,10,1
11148.0,UniABCD,2022-05-12,169,6,1597.02,ultimo modulo cursado ate 2022,2022-12-12,7,1
8455.0,UniABCD,2022-01-11,203,5,1457.5,ultimo modulo cursado falta estagio,2022-06-13,8,1
16924.0,UniABCD,2023-05-01,138,5,1399.65,ultimo modulo cursado em 2023,2023-01-30,7,1
8563.0,UniABCD,2022-01-11,203,5,1512.4,ultimo modulo cursado ate 2022,2022-07-07,7,1
16922.0,UniABCD,2023-05-01,138,5,1490.0,ultimo modulo cursado em 2023,2023-04-26,7,1
7473.0,UniABCD,2022-01-11,203,5,2100.65,ultimo modulo cursado falta estagio,2022-07-19,8,1
18023.0,UniABCD,2023-05-01,138,5,1472.9,ultimo modulo cursado em 2023,2023-08-02,7,1
7903.0,UniABCD,2022-01-11,203,5,1336.4,ultimo modulo cursado ate 2022,2022-06-13,7,1
8260.0,UniABCD,2022-01-11,203,5,1340.2,ultimo modulo cursado ate 2022,2022-03-31,7,1
16918.0,UniABCD,2023-05-01,138,5,1257.9,ultimo modulo cursado ate 2022,2022-11-25,7,1
7692.0,UniABCD,2022-01-11,203,5,2100.65,ultimo modulo cursado falta estagio,2022-07-19,8,1
9906.0,UniABCD,2022-01-11,203,5,1508.0,ultimo modulo cursado falta estagio,2022-06-13,8,1
16921.0,UniABCD,2023-05-01,138,5,1250.0,ultimo modulo cursado ate 2022,2022-05-12,7,1
9307.0,UniABCD,2022-01-11,203,5,1336.4,ultimo modulo cursado falta estagio,2022-05-19,8,1
10397.0,UniABCD,2022-01-11,203,5,1340.2,ultimo modulo cursado falta estagio,2022-03-25,8,1
18038.0,UniABCD,2023-01-01,142,5,1336.4,ultimo modulo cursado ate 2022,2021-07-16,7,1
9772.0,UniABCD,2022-01-11,203,5,2125.3,ultimo modulo cursado ate 2022,2022-02-08,7,1
9375.0,UniABCD,2022-01-11,203,5,1336.4,ultimo modulo cursado falta estagio,2022-09-30,8,1
18053.0,UniABCD,2023-05-01,138,5,1472.9,ultimo modulo cursado em 2023,2023-08-02,7,1
12015.0,UniABCD,2023-05-01,138,5,1400.9,ultimo modulo cursado ate 2022,2022-12-12,7,1
8850.0,UniABCD,2022-01-11,203,5,1292.5,ultimo modulo cursado falta estagio,2022-05-08,8,1
9432.0,UniABCD,2022-01-11,203,5,1520.65,ultimo modulo cursado falta estagio,2022-08-08,8,1
16925.0,UniABCD,2023-05-01,138,5,1399.65,ultimo modulo cursado ate 2022,2022-11-29,7,1
7657.0,UniABCD,2022-01-11,203,5,1336.4,ultimo modulo cursado falta estagio,2022-06-13,8,1
8355.0,UniABCD,2022-01-11,203,5,1508.0,ultimo modulo cursado falta estagio,2022-03-18,8,1
10560.0,UniABCD,2022-01-11,203,5,1508.0,ultimo modulo cursado falta estagio,2022-05-18,8,1
16908.0,UniABCD,2023-05-01,138,5,1399.65,ultimo modulo cursado em 2023,2023-06-02,7,1
8577.0,UniABCD,2022-01-11,203,5,1336.4,ultimo modulo cursado falta estagio,2022-06-13,8,1
18079.0,UniABCD,2023-05-01,138,5,1281.1,ultimo modulo cursado em 2023,2023-03-31,7,1
9705.0,UniABCD,2022-01-11,203,5,1457.5,ultimo modulo cursado falta estagio,2022-07-27,8,1
10241.0,UniABCD,2022-01-11,203,5,1264.8,ultimo modulo cursado ate 2022,2022-07-07,7,1
7615.0,UniABCD,2022-01-11,203,5,1512.4,ultimo modulo cursado ate 2022,2022-11-07,7,1
8897.0,UniABCD,2022-01-11,203,5,1336.4,ultimo modulo cursado falta estagio,2021-11-23,8,1
21076.0,UniABCD,2023-05-02,107,4,920.0,ultimo modulo cursado em 2023,2023-03-16,7,0
9713.0,UniABCD,2022-01-11,203,4,1069.12,ultimo modulo cursado ate 2022,2022-10-10,7,0
21286.0,UniABCD,2023-05-02,107,4,1120.72,ultimo modulo cursado em 2023,2023-08-03,7,0
7606.0,UniABCD,2022-01-11,203,4,1072.16,ultimo modulo cursado falta estagio,2022-07-07,8,0
21163.0,UniABCD,2023-05-02,107,4,1178.32,ultimo modulo cursado em 2023,2023-03-27,7,0
9614.0,UniABCD,2022-05-11,199,4,1178.32,trancou,2022-07-04,13,0
9108.0,UniABCD,2022-01-11,203,4,1480.96,entrou em rescisao,2022-04-10,9,0
9551.0,UniABCD,2022-01-11,203,4,1145.44,ultimo modulo cursado ate 2022,2022-07-13,7,0
8414.0,UniABCD,2022-01-11,203,4,1148.72,entrou em rescisao,2022-09-16,9,0
9499.0,UniABCD,2022-01-11,203,4,1145.44,ultimo modulo cursado ate 2022,2022-02-18,7,0
9926.0,UniABCD,2022-01-11,203,4,1107.16,ultimo modulo cursado falta estagio,2022-07-06,8,0
21160.0,UniABCD,2023-05-02,107,4,1178.32,ultimo modulo cursado em 2023,2023-03-27,7,0
8549.0,UniABCD,2022-01-11,203,4,1209.92,ultimo modulo cursado ate 2022,2022-08-26,7,0
9136.0,UniABCD,2022-01-11,203,4,1206.4,ultimo modulo cursado falta estagio,2022-08-18,8,0
21135.0,UniABCD,2023-05-02,107,4,1178.32,ultimo modulo cursado em 2023,2023-02-14,7,0
21205.0,UniABCD,2023-05-02,107,4,1178.32,ultimo modulo cursado em 2023,2023-01-20,7,0
21189.0,UniABCD,2023-05-02,107,4,1178.32,ultimo modulo cursado em 2023,2023-01-20,7,0
7738.0,UniABCD,2022-05-11,199,4,1119.72,transferencia escolar,2022-04-11,12,0
8385.0,UniABCD,2022-01-11,203,4,1069.12,solicitou retorno e nao frequentou,2022-06-05,10,0
18102.0,UniABCD,2023-01-02,111,4,1540.0,ultimo modulo cursado falta estagio,2018-12-09,8,0
8302.0,UniABCD,2022-01-11,203,4,1050.48,ultimo modulo cursado falta estagio,2022-07-07,8,0
9366.0,UniABCD,2022-01-11,203,4,1050.48,ultimo modulo cursado falta estagio,2022-07-06,8,0
9306.0,UniABCD,2022-01-11,203,4,1050.48,ultimo modulo cursado falta estagio,2022-07-06,8,0
9003.0,UniABCD,2022-01-11,203,4,1206.4,ultimo modulo cursado ate 2022,2022-02-02,7,0
21147.0,UniABCD,2023-05-02,107,4,1178.32,ultimo modulo cursado em 2023,2023-01-20,7,0
8084.0,UniABCD,2022-01-11,203,4,1209.92,ultimo modulo cursado ate 2022,2022-01-08,7,0
21149.0,UniABCD,2023-05-02,107,4,1119.72,entrou em rescisao,2023-05-23,9,0
8900.0,UniABCD,2022-01-11,203,4,1209.92,ultimo modulo cursado ate 2022,2022-09-05,7,0
8630.0,UniABCD,2022-01-11,203,4,1206.4,transferencia escolar,2023-02-01,12,0
9986.0,UniABCD,2022-01-11,203,4,1148.72,expulso,2022-09-12,14,0
9806.0,UniABCD,2022-01-11,203,4,1171.72,ultimo modulo cursado falta estagio,2022-11-23,8,0
21188.0,UniABCD,2023-05-02,107,4,920.0,ultimo modulo cursado em 2023,2023-06-02,7,0
9703.0,UniABCD,2022-01-11,203,4,1148.72,entrou em rescisao,2022-09-16,9,0
7924.0,UniABCD,2022-01-11,203,4,1595.8,entrou em rescisao,2022-02-06,9,0
8805.0,UniABCD,2022-01-11,203,4,1050.48,ultimo modulo cursado falta estagio,2022-07-07,8,0
21208.0,UniABCD,2023-05-02,107,4,920.0,ultimo modulo cursado em 2023,2023-01-20,7,0
10967.0,UniABCD,2022-01-11,203,4,1072.16,ultimo modulo cursado falta estagio,2022-07-07,8,0
8324.0,UniABCD,2022-01-11,203,4,1209.92,ultimo modulo cursado falta estagio,2023-12-05,8,0
10205.0,UniABCD,2022-01-11,203,4,1148.72,entrou em rescisao,2022-09-16,9,0
21110.0,UniABCD,2023-05-02,107,4,920.0,ultimo modulo cursado em 2023,2023-06-02,7,0
7622.0,UniABCD,2022-01-11,203,4,1206.4,ultimo modulo cursado falta estagio,2022-10-03,8,0
8914.0,UniABCD,2022-01-11,203,4,1113.12,ultimo modulo cursado ate 2022,2022-09-28,7,0
8802.0,UniABCD,2022-01-11,203,4,1148.72,entrou em rescisao,2022-09-16,9,0
8566.0,UniABCD,2022-01-11,203,4,1209.92,ultimo modulo cursado ate 2022,2022-08-18,7,0
21171.0,UniABCD,2023-05-02,107,4,1120.72,entrou em rescisao,2023-05-18,9,0
21093.0,UniABCD,2023-05-02,107,4,1119.72,ultimo modulo cursado em 2023,2023-01-20,7,0
11926.0,UniABCD,2022-01-11,203,4,1406.28,trancou,2022-07-04,13,0
9738.0,UniABCD,2022-01-11,203,4,1166.0,trancou,2022-06-06,13,0
21068.0,UniABCD,2023-05-02,107,4,1022.23,ultimo modulo cursado em 2023,2023-03-02,7,0
21129.0,UniABCD,2023-05-02,107,4,1178.32,ultimo modulo cursado em 2023,2023-01-20,7,0
8413.0,UniABCD,2022-01-11,203,4,1069.12,ultimo modulo cursado falta estagio,2022-04-19,8,0
21094.0,UniABCD,2023-05-02,107,4,1178.32,ultimo modulo cursado em 2023,2023-02-16,7,0
21267.0,UniABCD,2023-05-02,107,4,1178.32,ultimo modulo cursado em 2023,2023-01-20,7,0
7999.0,UniABCD,2022-01-11,203,4,1166.0,transferencia escolar,2022-10-31,12,0
7614.0,UniABCD,2022-01-11,203,4,1480.96,entrou em rescisao,2022-05-04,9,0
11081.0,UniABCD,2022-01-11,203,4,1206.4,entrou em rescisao,2021-01-03,9,0
8980.0,UniABCD,2022-01-11,203,4,1072.16,ultimo modulo cursado falta estagio,2022-07-07,8,0
9263.0,UniABCD,2022-01-11,203,4,1480.96,entrou em rescisao,2022-09-16,9,0
7487.0,UniABCD,2022-01-11,203,4,1206.4,ultimo modulo cursado ate 2022,2022-07-25,7,0
9464.0,UniABCD,2022-01-11,203,4,1209.92,ultimo modulo cursado ate 2022,2022-09-21,7,0
9856.0,UniABCD,2022-01-11,203,4,1148.72,entrou em rescisao,2022-09-16,9,0
9220.0,UniABCD,2022-01-11,203,4,1209.92,ultimo modulo cursado ate 2022,2022-06-07,7,0
8162.0,UniABCD,2022-01-11,203,4,1166.0,ultimo modulo cursado falta estagio,2020-09-01,8,0
9177.0,UniABCD,2022-01-11,203,4,1680.52,entrou em rescisao,2022-09-16,9,0
7915.0,UniABCD,2022-01-11,203,4,1145.44,ultimo modulo cursado ate 2022,2022-11-28,7,0
9407.0,UniABCD,2022-01-11,203,4,1034.0,ultimo modulo cursado falta estagio,2022-08-07,8,0
8405.0,UniABCD,2022-01-11,203,4,1480.96,transferencia escolar,2023-02-02,12,0
9535.0,UniABCD,2022-01-11,203,4,1166.0,expulso,2023-06-03,14,0
9097.0,UniABCD,2022-01-11,203,4,1209.92,ultimo modulo cursado ate 2022,2022-04-07,7,0
21096.0,UniABCD,2023-05-02,107,4,1119.72,ultimo modulo cursado em 2023,2023-01-17,7,0
9454.0,UniABCD,2022-01-11,203,4,1072.16,ultimo modulo cursado ate 2022,2022-10-26,7,0
9721.0,UniABCD,2022-01-11,203,4,1680.52,entrou em rescisao,2022-09-16,9,0
21099.0,UniABCD,2023-05-02,107,4,1178.32,ultimo modulo cursado em 2023,2023-01-20,7,0
9677.0,UniABCD,2022-01-11,203,3,787.86,ultimo modulo cursado falta estagio,2022-07-06,8,0
10527.0,UniABCD,2022-01-11,203,3,819.39,ultimo modulo cursado ate 2022,2022-04-05,7,0
8051.0,UniABCD,2023-01-03,83,3,801.84,ultimo modulo cursado ate 2022,2022-08-08,7,0
30844.0,UniABCD,2023-05-03,79,3,840.54,ultimo modulo cursado em 2023,2023-02-16,7,0
30858.0,UniABCD,2023-05-03,79,3,840.54,ultimo modulo cursado em 2023,2023-03-16,7,0
30875.0,UniABCD,2023-05-03,79,3,884.49,ultimo modulo cursado em 2023,2023-04-25,7,0
30878.0,UniABCD,2023-05-03,79,3,712.5,ultimo modulo cursado em 2023,2023-02-16,7,0
8274.0,UniABCD,2022-01-11,203,3,904.8,ultimo modulo cursado falta estagio,2022-05-08,8,0
7414.0,UniABCD,2022-01-11,203,3,878.79,ultimo modulo cursado falta estagio,2022-10-10,8,0
13390.0,UniABCD,2022-05-12,169,3,839.79,ultimo modulo cursado em 2023,2023-09-03,7,0
7894.0,UniABCD,2022-01-11,203,3,787.86,ultimo modulo cursado falta estagio,2022-07-06,8,0
10022.0,UniABCD,2022-01-11,203,3,1020.15,ultimo modulo cursado falta estagio,2022-08-29,8,0
30919.0,UniABCD,2023-05-03,79,3,884.49,ultimo modulo cursado em 2023,2023-02-16,7,0
30929.0,UniABCD,2023-05-03,79,3,894.0,ultimo modulo cursado em 2023,2023-03-05,7,0
30959.0,UniABCD,2023-05-03,79,3,750.0,ultimo modulo cursado em 2023,2023-08-03,7,0
30961.0,UniABCD,2023-05-03,79,3,840.54,ultimo modulo cursado em 2023,2023-03-16,7,0
31898.0,UniABCD,2023-01-03,83,3,894.0,solicitou retorno e nao frequentou,2023-01-30,10,0
31037.0,UniABCD,2023-05-03,79,3,840.54,ultimo modulo cursado em 2023,2023-03-16,7,0
31043.0,UniABCD,2023-05-03,79,3,884.49,ultimo modulo cursado em 2023,2023-02-16,7,0
31943.0,UniABCD,2023-05-03,79,3,690.0,ultimo modulo cursado em 2023,2023-03-16,7,0
31081.0,UniABCD,2023-05-03,79,3,840.54,ultimo modulo cursado em 2023,2023-04-04,7,0
31108.0,UniABCD,2023-05-03,79,3,840.54,ultimo modulo cursado em 2023,2023-04-04,7,0
31110.0,UniABCD,2023-05-03,79,3,840.54,ultimo modulo cursado em 2023,2023-02-16,7,0
7862.0,UniABCD,2023-01-03,83,3,801.84,ultimo modulo cursado ate 2022,2022-11-05,7,0
31135.0,UniABCD,2023-05-03,79,3,840.54,ultimo modulo cursado em 2023,2023-03-16,7,0
9155.0,UniABCD,2022-01-11,203,3,830.37,ultimo modulo cursado falta estagio,2022-07-06,8,0
31144.0,UniABCD,2023-05-03,79,3,884.49,ultimo modulo cursado em 2023,2023-02-16,7,0
11344.0,UniABCD,2023-05-03,79,3,754.74,ultimo modulo cursado em 2023,2023-08-03,7,0
8095.0,UniABCD,2022-01-11,203,3,801.84,ultimo modulo cursado ate 2022,2022-03-22,7,0
31988.0,UniABCD,2023-05-03,79,3,750.0,ultimo modulo cursado em 2023,2023-02-16,7,0
32004.0,UniABCD,2023-05-03,79,3,884.49,ultimo modulo cursado em 2023,2023-02-16,7,0
32023.0,UniABCD,2023-05-03,79,3,750.0,ultimo modulo cursado em 2023,2023-02-16,7,0
32025.0,UniABCD,2023-05-03,79,3,840.54,ultimo modulo cursado em 2023,2023-03-16,7,0
9865.0,UniABCD,2022-01-11,203,3,878.79,ultimo modulo cursado falta estagio,2022-10-10,8,0
8347.0,UniABCD,2022-01-11,203,3,874.5,ultimo modulo cursado falta estagio,2021-06-29,8,0
8581.0,UniABCD,2022-01-11,203,3,1161.75,ultimo modulo cursado falta estagio,2022-03-05,8,0
32053.0,UniABCD,2023-05-03,79,3,884.49,ultimo modulo cursado em 2023,2023-02-16,7,0
32057.0,UniABCD,2023-05-03,79,3,750.0,ultimo modulo cursado em 2023,2023-02-16,7,0
32060.0,UniABCD,2023-05-03,79,3,884.49,ultimo modulo cursado em 2023,2023-04-25,7,0
32061.0,UniABCD,2023-05-03,79,3,884.49,ultimo modulo cursado em 2023,2023-03-16,7,0
9729.0,UniABCD,2023-01-03,83,3,904.8,ultimo modulo cursado falta estagio,2022-04-22,8,0
32073.0,UniABCD,2023-05-03,79,3,840.54,ultimo modulo cursado em 2023,2023-02-16,7,0
32080.0,UniABCD,2023-05-03,79,3,750.0,ultimo modulo cursado em 2023,2023-02-16,7,0
32085.0,UniABCD,2023-05-03,79,3,884.49,ultimo modulo cursado em 2023,2023-02-16,7,0
8192.0,UniABCD,2023-01-03,83,3,874.5,ultimo modulo cursado falta estagio,2022-04-07,8,0
32092.0,UniABCD,2023-05-03,79,3,840.54,ultimo modulo cursado em 2023,2023-02-16,7,0
10135.0,UniABCD,2022-01-11,203,3,830.37,ultimo modulo cursado falta estagio,2022-07-06,8,0
9044.0,UniABCD,2022-01-11,203,2,608.26,ultimo modulo cursado ate 2022,2022-02-08,7,0
7776.0,UniABCD,2022-01-11,203,2,577.44,ultimo modulo cursado ate 2022,2022-10-18,7,0
9131.0,UniABCD,2022-01-11,203,2,574.36,ultimo modulo cursado ate 2022,2022-08-18,7,0
36569.0,UniABCD,2023-01-04,52,2,583.0,ultimo modulo cursado ate 2022,2020-07-05,7,0
10244.0,UniABCD,2022-01-11,203,2,534.56,ultimo modulo cursado ate 2022,2022-11-11,7,0
36578.0,UniABCD,2023-05-04,48,2,503.16,ultimo modulo cursado em 2023,2023-03-23,7,0
8716.0,UniABCD,2022-01-11,203,2,608.26,ultimo modulo cursado ate 2022,2022-08-23,7,0
9361.0,UniABCD,2022-01-11,203,2,724.88,ultimo modulo cursado ate 2022,2022-08-23,7,0
36586.0,UniABCD,2023-01-04,52,2,604.96,ultimo modulo cursado ate 2022,2020-10-07,7,0
7726.0,UniABCD,2022-05-11,199,2,559.86,ultimo modulo cursado ate 2022,2022-10-28,7,0
8064.0,UniABCD,2022-01-11,203,2,534.56,ultimo modulo cursado ate 2022,2022-12-12,7,0
8986.0,UniABCD,2022-01-11,203,2,572.72,ultimo modulo cursado ate 2022,2022-06-21,7,0
9168.0,UniABCD,2022-01-11,203,2,542.88,ultimo modulo cursado ate 2022,2022-10-13,7,0
8497.0,UniABCD,2022-05-11,199,2,408.0,ultimo modulo cursado ate 2022,2022-02-09,7,0
31848.0,UniABCD,2023-05-04,48,2,503.16,ultimo modulo cursado em 2023,2023-03-16,7,0
8652.0,UniABCD,2022-01-11,203,2,604.96,ultimo modulo cursado ate 2022,2022-09-21,7,0
7696.0,UniABCD,2022-01-11,203,2,603.2,ultimo modulo cursado ate 2022,2022-10-13,7,0
7441.0,UniABCD,2022-01-11,203,2,604.96,ultimo modulo cursado ate 2022,2022-05-10,7,0
36614.0,UniABCD,2023-05-04,48,2,460.0,ultimo modulo cursado em 2023,2023-04-24,7,0
36618.0,UniABCD,2023-01-04,52,2,583.0,ultimo modulo cursado ate 2022,2020-06-29,7,0
7610.0,UniABCD,2022-01-11,203,2,531.24,ultimo modulo cursado ate 2022,2022-08-08,7,0
31875.0,UniABCD,2023-05-04,48,2,589.66,ultimo modulo cursado em 2023,2023-03-15,7,0
36634.0,UniABCD,2023-01-04,52,2,534.56,ultimo modulo cursado ate 2022,2019-09-04,7,0
8640.0,UniABCD,2022-05-11,199,2,559.86,ultimo modulo cursado ate 2022,2022-10-28,7,0
8649.0,UniABCD,2022-01-11,203,2,534.56,ultimo modulo cursado ate 2022,2022-07-28,7,0
8056.0,UniABCD,2022-01-11,203,2,546.26,ultimo modulo cursado ate 2022,2022-07-28,7,0
36637.0,UniABCD,2023-05-04,48,2,550.94,ultimo modulo cursado em 2023,2023-08-05,7,0
9680.0,UniABCD,2022-01-11,203,2,534.56,ultimo modulo cursado ate 2022,2022-10-05,7,0
36642.0,UniABCD,2023-05-04,48,2,560.36,ultimo modulo cursado em 2023,2023-05-16,7,0
7746.0,UniABCD,2022-05-11,199,2,408.0,ultimo modulo cursado ate 2022,2022-05-10,7,0
8538.0,UniABCD,2022-01-11,203,2,546.26,ultimo modulo cursado ate 2022,2022-02-09,7,0
8311.0,UniABCD,2022-05-11,199,2,524.22,ultimo modulo cursado ate 2022,2022-11-30,7,0
7904.0,UniABCD,2022-01-11,203,2,603.2,ultimo modulo cursado em 2023,2023-10-01,7,0
10183.0,UniABCD,2022-01-11,203,2,536.08,ultimo modulo cursado ate 2022,2022-05-24,7,0
9373.0,UniABCD,2022-01-11,203,2,517.0,ultimo modulo cursado ate 2022,2022-02-18,7,0
36666.0,UniABCD,2023-05-04,48,2,560.36,ultimo modulo cursado em 2023,2023-05-26,7,0
9898.0,UniABCD,2022-01-11,203,2,774.5,ultimo modulo cursado ate 2022,2022-03-16,7,0
8808.0,UniABCD,2023-01-03,83,2,583.0,ultimo modulo cursado ate 2022,2022-07-14,7,0
7634.0,UniABCD,2022-01-11,203,2,534.56,ultimo modulo cursado ate 2022,2022-08-08,7,0
9643.0,UniABCD,2022-01-11,203,2,534.56,ultimo modulo cursado ate 2022,2022-08-29,7,0
7418.0,UniABCD,2022-01-11,203,2,616.66,ultimo modulo cursado ate 2022,2022-02-12,7,0
10564.0,UniABCD,2022-01-11,203,2,603.2,ultimo modulo cursado ate 2022,2022-02-08,7,0
8425.0,UniABCD,2022-01-11,203,2,572.72,ultimo modulo cursado ate 2022,2022-11-08,7,0
9619.0,UniABCD,2022-01-11,203,2,577.44,ultimo modulo cursado ate 2022,2022-02-09,7,0
10464.0,UniABCD,2022-05-11,199,2,559.86,ultimo modulo cursado ate 2022,2022-10-28,7,0
9757.0,UniABCD,2022-01-11,203,2,577.44,ultimo modulo cursado ate 2022,2022-09-06,7,0
9046.0,UniABCD,2022-01-11,203,2,603.2,ultimo modulo cursado ate 2022,2022-03-23,7,0
9923.0,UniABCD,2022-01-11,203,2,603.2,ultimo modulo cursado ate 2022,2022-10-13,7,0
31137.0,UniABCD,2023-05-04,48,2,560.36,ultimo modulo cursado em 2023,2023-03-05,7,0
9021.0,UniABCD,2022-01-11,203,2,577.44,ultimo modulo cursado ate 2022,2022-01-08,7,0
9749.0,UniABCD,2022-01-11,203,2,534.56,ultimo modulo cursado ate 2022,2021-03-25,7,0
9031.0,UniABCD,2022-05-11,199,2,446.0,ultimo modulo cursado ate 2022,2022-08-23,7,0
9593.0,UniABCD,2022-01-11,203,2,603.2,ultimo modulo cursado ate 2022,2022-07-20,7,0
9662.0,UniABCD,2022-01-11,203,2,616.66,ultimo modulo cursado ate 2022,2022-07-13,7,0
36756.0,UniABCD,2023-01-04,52,2,517.0,ultimo modulo cursado ate 2022,2022-05-18,7,0
8472.0,UniABCD,2022-01-11,203,2,616.66,ultimo estagio cursado,2022-03-10,11,0
9689.0,UniABCD,2022-01-11,203,2,534.56,ultimo estagio cursado,2021-10-18,11,0
36771.0,UniABCD,2023-05-04,48,2,815.16,ultimo modulo cursado em 2023,2023-05-24,7,0
10572.0,UniABCD,2022-01-11,203,2,534.56,ultimo modulo cursado ate 2022,2022-03-18,7,0
36772.0,UniABCD,2023-05-04,48,2,550.94,ultimo modulo cursado em 2023,2023-08-05,7,0
7398.0,UniABCD,2022-01-11,203,2,534.56,ultimo modulo cursado ate 2022,2022-09-09,7,0
8407.0,UniABCD,2022-05-11,199,2,524.22,ultimo modulo cursado ate 2022,2022-09-29,7,0
36801.0,UniABCD,2023-01-04,52,2,589.16,ultimo modulo cursado ate 2022,2022-04-27,7,0
10271.0,UniABCD,2022-05-11,199,2,520.0,ultimo modulo cursado em 2023,2023-05-04,7,0
8926.0,UniABCD,2022-01-11,203,2,517.0,ultimo estagio cursado,2022-03-10,11,0
7639.0,UniABCD,2022-01-11,203,2,808.5,ultimo modulo cursado ate 2022,2022-04-28,7,0
39221.0,UniABCD,2023-05-05,18,1,294.83,ultimo modulo cursado em 2023,2023-05-15,7,0
8885.0,UniABCD,2022-01-11,203,1,267.28,ultimo modulo cursado ate 2022,2022-06-30,7,0
39095.0,UniABCD,2023-05-05,18,1,280.18,ultimo modulo cursado em 2023,2023-05-16,7,0
9019.0,UniABCD,2022-01-11,203,1,404.25,ultimo modulo cursado ate 2022,2020-06-02,7,0
39218.0,UniABCD,2023-05-05,18,1,294.83,ultimo modulo cursado em 2023,2023-04-19,7,0
39145.0,UniABCD,2023-05-05,18,1,250.0,ultimo modulo cursado em 2023,2023-05-24,7,0
39100.0,UniABCD,2023-01-05,22,1,267.28,ultimo modulo cursado ate 2022,2021-10-22,7,0
39092.0,UniABCD,2023-09-05,14,1,325.2,ultimo modulo cursado ate 2022,2022-06-15,7,0
39161.0,UniABCD,2023-05-05,18,1,294.83,ultimo modulo cursado em 2023,2023-05-15,7,0
39147.0,UniABCD,2023-05-05,18,1,294.83,ultimo modulo cursado ate 2022,2019-06-25,7,0
21198.0,UniABCD,2023-05-02,107,1,279.93,ultimo modulo cursado em 2023,2023-07-03,7,0
9380.0,UniABCD,2022-01-11,203,1,301.6,ultimo modulo cursado ate 2022,2022-09-20,7,0
9565.0,UniABCD,2022-01-11,203,1,292.93,ultimo modulo cursado ate 2022,2022-12-04,7,0
39660.0,UniABCD,2023-05-05,18,1,230.0,ultimo modulo cursado em 2023,2023-08-05,7,0
